0.000000 -72.560869 0.000000 0.000000 
0.001000 0.000000 0.000000 0.000000 
0.002000 0.000000 0.000000 0.000000 
0.003000 0.000000 0.000000 0.000000 
0.004000 17083.156756 0.000000 0.000000 
0.005000 -0.002244 -0.000000 0.000000 
0.006000 -72.560869 -0.000000 -0.000000 
0.007000 0.000000 -0.000000 -0.000000 
0.008000 0.000000 -0.000000 -0.000000 
0.009000 0.000000 -0.000000 -0.000000 
0.010000 17083.163747 -0.000000 -0.000000 
0.011000 0.004468 0.000000 -0.000000 
0.012000 -72.560869 0.000000 0.000000 
0.013000 0.000000 0.000000 0.000000 
0.014000 0.000000 0.000000 0.000000 
0.015000 0.000000 0.000000 0.000000 
0.016000 17083.170756 0.000000 0.000000 
0.017000 -0.001043 0.000000 0.000000 
0.018000 -72.560869 0.000000 -0.000000 
0.019000 0.000000 0.000000 -0.000000 
0.020000 0.000000 0.000000 -0.000000 
0.021000 0.000000 0.000000 -0.000000 
0.022000 17083.177756 0.000000 -0.000000 
0.023000 -0.007597 -0.000000 -0.000000 
0.024000 -72.560869 -0.000000 -0.000000 
0.025000 0.000000 -0.000000 -0.000000 
0.026000 0.000000 -0.000000 -0.000000 
0.027000 0.000000 -0.000000 -0.000000 
0.028000 17083.184756 -0.000000 -0.000000 
0.029000 0.013431 0.000000 -0.000000 
0.030000 -72.560869 0.000000 0.000000 
0.031000 0.000000 0.000000 0.000000 
0.032000 0.000000 0.000000 0.000000 
0.033000 0.000000 0.000000 0.000000 
0.034000 17083.191756 0.000000 0.000000 
0.035000 -0.007893 -0.000000 0.000000 
0.036000 -72.560869 -0.000000 -0.000000 
0.037000 0.000000 -0.000000 -0.000000 
0.038000 0.000000 -0.000000 -0.000000 
0.039000 0.000000 -0.000000 -0.000000 
0.040000 17083.198756 -0.000000 -0.000000 
0.041000 -0.008069 -0.000000 -0.000000 
0.042000 -72.560869 -0.000000 -0.000000 
0.043000 0.000000 -0.000000 -0.000000 
0.044000 0.000000 -0.000000 -0.000000 
0.045000 0.000000 -0.000000 -0.000000 
0.046000 17083.205756 -0.000000 -0.000000 
0.047000 0.021503 0.000000 -0.000000 
0.048000 -72.560869 0.000000 0.000000 
0.049000 0.000000 0.000000 0.000000 
0.050000 0.000000 0.000000 0.000000 
0.051000 0.000000 0.000000 0.000000 
0.052000 17083.212757 0.000000 0.000000 
0.053000 -0.017655 -0.000000 0.000000 
0.054000 -72.560869 -0.000000 -0.000000 
0.055000 0.000000 -0.000000 -0.000000 
0.056000 0.000000 -0.000000 -0.000000 
0.057000 0.000000 -0.000000 -0.000000 
0.058000 17083.219756 -0.000000 -0.000000 
0.059000 -0.004585 -0.000000 -0.000000 
0.060000 -72.560869 -0.000000 -0.000000 
0.061000 0.000000 -0.000000 -0.000000 
0.062000 0.000000 -0.000000 -0.000000 
0.063000 0.000000 -0.000000 -0.000000 
0.064000 17083.226756 -0.000000 -0.000000 
0.065000 0.027454 0.000000 -0.000000 
0.066000 -72.560869 0.000000 0.000000 
0.067000 0.000000 0.000000 0.000000 
0.068000 0.000000 0.000000 0.000000 
0.069000 0.000000 0.000000 0.000000 
0.070000 17083.233756 0.000000 0.000000 
0.071000 -0.027958 -0.000000 0.000000 
0.072000 -72.560869 -0.000000 -0.000000 
0.073000 0.000000 -0.000000 -0.000000 
0.074000 0.000000 -0.000000 -0.000000 
0.075000 0.000000 -0.000000 -0.000000 
0.076000 17083.240756 -0.000000 -0.000000 
0.077000 0.000781 -0.000000 -0.000000 
0.078000 -72.560869 -0.000000 -0.000000 
0.079000 0.000000 -0.000000 -0.000000 
0.080000 0.000000 -0.000000 -0.000000 
0.081000 0.000000 -0.000000 -0.000000 
0.082000 17083.247756 -0.000000 -0.000000 
0.083000 0.031893 0.000000 -0.000000 
0.084000 -72.560869 0.000000 0.000000 
0.085000 0.000000 0.000000 0.000000 
0.086000 0.000000 0.000000 0.000000 
0.087000 0.000000 0.000000 0.000000 
0.088000 17083.254756 0.000000 0.000000 
0.089000 -0.037624 -0.000000 0.000000 
0.090000 -72.560869 -0.000000 -0.000000 
0.091000 0.000000 -0.000000 -0.000000 
0.092000 0.000000 -0.000000 -0.000000 
0.093000 0.000000 -0.000000 -0.000000 
0.094000 17083.261756 -0.000000 -0.000000 
0.095000 0.005899 -0.000000 -0.000000 
0.096000 -72.560869 -0.000000 -0.000000 
0.097000 0.000000 -0.000000 -0.000000 
0.098000 0.000000 -0.000000 -0.000000 
0.099000 0.000000 -0.000000 -0.000000 
0.100000 17083.268756 -0.000000 -0.000000 
0.101000 0.036297 0.000000 -0.000000 
0.102000 -72.560869 0.000000 0.000000 
0.103000 0.000000 0.000000 0.000000 
0.104000 0.000000 0.000000 0.000000 
0.105000 0.000000 0.000000 0.000000 
0.106000 17083.275756 0.000000 0.000000 
0.107000 -0.046280 -0.000000 0.000000 
0.108000 -72.560869 -0.000000 -0.000000 
0.109000 0.000000 -0.000000 -0.000000 
0.110000 0.000000 -0.000000 -0.000000 
0.111000 0.000000 -0.000000 -0.000000 
0.112000 17083.282756 -0.000000 -0.000000 
0.113000 0.008891 -0.000000 -0.000000 
0.114000 -72.560869 -0.000000 -0.000000 
0.115000 0.000000 -0.000000 -0.000000 
0.116000 0.000000 -0.000000 -0.000000 
0.117000 0.000000 -0.000000 -0.000000 
0.118000 17083.289756 -0.000000 -0.000000 
0.119000 0.042266 0.000000 -0.000000 
0.120000 -72.560869 0.000000 0.000000 
0.121000 0.000000 0.000000 0.000000 
0.122000 0.000000 0.000000 0.000000 
0.123000 0.000000 0.000000 0.000000 
0.124000 17083.296756 0.000000 0.000000 
0.125000 -0.053663 -0.000000 0.000000 
0.126000 -72.560869 -0.000000 -0.000000 
0.127000 0.000000 -0.000000 -0.000000 
0.128000 0.000000 -0.000000 -0.000000 
0.129000 0.000000 -0.000000 -0.000000 
0.130000 17083.303756 -0.000000 -0.000000 
0.131000 0.007988 -0.000000 -0.000000 
0.132000 -72.560869 -0.000000 -0.000000 
0.133000 0.000000 -0.000000 -0.000000 
0.134000 0.000000 -0.000000 -0.000000 
0.135000 0.000000 -0.000000 -0.000000 
0.136000 17083.310756 -0.000000 -0.000000 
0.137000 0.050993 0.000000 -0.000000 
0.138000 -72.560869 0.000000 0.000000 
0.139000 0.000000 0.000000 0.000000 
0.140000 0.000000 0.000000 0.000000 
0.141000 0.000000 0.000000 0.000000 
0.142000 17083.317756 0.000000 0.000000 
0.143000 -0.058923 -0.000000 0.000000 
0.144000 -72.560869 -0.000000 -0.000000 
0.145000 0.000000 -0.000000 -0.000000 
0.146000 0.000000 -0.000000 -0.000000 
0.147000 0.000000 -0.000000 -0.000000 
0.148000 17083.324745 -0.000000 -0.000000 
0.149000 0.001371 -0.000000 -0.000000 
0.150000 -72.560869 -0.000000 -0.000000 
0.151000 0.000000 -0.000000 -0.000000 
0.152000 0.000000 -0.000000 -0.000000 
0.153000 0.000000 -0.000000 -0.000000 
0.154000 17083.331756 -0.000000 -0.000000 
0.155000 0.062736 0.000000 -0.000000 
0.156000 -72.560869 0.000000 0.000000 
0.157000 0.000000 0.000000 0.000000 
0.158000 0.000000 0.000000 0.000000 
0.159000 0.000000 0.000000 0.000000 
0.160000 17083.338756 0.000000 0.000000 
0.161000 -0.060067 -0.000000 0.000000 
0.162000 -72.560869 -0.000000 -0.000000 
0.163000 0.000000 -0.000000 -0.000000 
