16200.789102 0.000000 -2.509967 0.000000 0.000000 -0.000000
16200.790064 0.002356 -2.509967 0.000000 0.000000 -0.000000
16200.791058 0.004712 -2.509967 0.000000 0.000000 -0.000000
16200.792052 0.007068 -2.509967 0.000000 0.000000 -0.000000
16200.793052 0.009424 -2.509967 0.000000 0.000000 -0.000000
16200.794054 0.011780 -2.509967 0.000000 0.000000 -0.000000
16200.795052 0.014135 -2.509967 0.000000 0.000000 -0.000000
16200.796053 0.016490 -2.509967 0.000000 0.000000 -0.000000
16200.797054 0.018845 -2.509967 0.000000 0.000000 -0.000000
16200.798055 0.021199 -2.509967 0.000000 0.000000 -0.000000
16200.799057 0.023553 -2.509967 0.000000 0.000000 -0.000000
16200.800060 0.025907 -2.509967 0.000000 0.000000 -0.000000
16200.801052 0.028259 -2.509967 0.000000 0.000000 -0.000000
16200.802054 0.030611 -2.509967 0.000000 0.000000 -0.000000
16200.803063 0.032963 -2.509967 0.000000 0.000000 -0.000000
16200.804062 0.035313 -2.509967 0.000000 0.000000 -0.000000
16200.805062 0.037663 -2.509967 0.000000 0.000000 -0.000000
16200.806062 0.040012 -2.509967 0.000000 0.000000 -0.000000
16200.807053 0.042361 -2.509967 0.000000 0.000000 -0.000000
16200.808052 0.044708 -2.509967 0.000000 0.000000 -0.000000
16200.809053 0.047054 -2.509967 0.000000 0.000000 -0.000000
16200.810058 0.049399 -2.509967 0.000000 0.000000 -0.000000
16200.811056 0.051743 -2.509967 0.000000 0.000000 -0.000000
16200.812063 0.054086 -2.509967 0.000000 0.000000 -0.000000
16200.813062 0.056428 -2.509967 0.000000 0.000000 -0.000000
16200.814050 0.058769 -2.509967 0.000000 0.000000 -0.000000
16200.815063 0.061108 -2.509967 0.000000 0.000000 -0.000000
16200.816062 0.063446 -2.509967 0.000000 0.000000 -0.000000
16200.817050 0.065782 -2.509967 0.000000 0.000000 -0.000000
16200.818065 0.068117 -2.511621 0.000000 0.000000 -0.000000
16200.819062 0.070451 -2.511621 0.000000 0.000000 -0.000000
16200.820062 0.072783 -2.511621 0.000000 0.000000 -0.000000
16200.821061 0.075113 -2.511621 0.000000 0.000000 -0.000000
16200.822062 0.077441 -2.513274 0.000000 0.000000 -0.000000
16200.823063 0.079768 -2.513274 0.000000 0.000000 -0.000000
16200.824053 0.082093 -2.514928 0.000000 0.000000 -0.000000
16200.825055 0.084417 -2.514928 0.000000 0.000000 -0.000000
16200.826063 0.086738 -2.516581 0.000000 0.000000 -0.000000
16200.827062 0.089058 -2.518235 0.000000 0.000000 -0.000000
16200.828062 0.091375 -2.519888 0.000000 0.000000 -0.000000
